formula,formation_energy,e_hull,density,volume,nsites,stability
Rb7NaSi8,-0.013985237429957,0.0,2.517686169907709,2231.7798497776967,64,1
Rb8Fe2O7,-1.524184723529411,0.0,4.106019229336644,733.9566095884823,34,1
RbAsSe2,-0.8514375496093761,0.0,3.8282680721212383,1104.5521034750916,32,1
RbBSe3,-0.832793233739582,0.0,3.819179354541516,579.4157869268114,20,1
RbCu2Br3,-1.048001235416665,0.0,4.432467404133066,338.86994495265355,12,1
RbFe2F6,-2.758847765555556,0.0,3.980973296270377,519.143169303519,36,1
RbInSe2,-1.148963117838542,0.0,4.362718131653469,1090.723180976666,32,1
Re3(SCl)7,-0.94923081735294,0.0,3.661793062736539,1870.587334101634,68,1
Re3(SeCl)7,-0.514737686819852,0.0,4.954880415654592,1822.4639935841976,68,1
Re3S4Br,-0.884527891874999,0.0,6.649785381672017,765.9052887284186,32,1
Re3S4Cl,-0.935011268124999,0.0,6.40104459773137,749.5425522006535,32,1
RhSCl5,-0.87174704392857,0.0,2.756336906850699,2257.253434182464,84,1
SICl7,-0.6681001886111111,0.0,2.563795871082384,1054.799509741041,36,1
Sb2(PSe3)3,-0.182319531106504,0.0,4.442023860534176,1565.700172623276,56,1
Sb2XeF16,-1.939447487631578,0.0,3.335008522191026,675.9521441312098,38,1
Sb8(PbS5)3,-0.609623791634614,0.0,4.894480800472,1409.083780660731,52,1
SbSI,-0.605854298333329,0.0,4.890449799560453,381.2837437757244,12,1
Si2Hg6O7,-1.579683229999991,0.0,8.872319484074048,256.7279879190002,15,1
Sm2Au5F21,-2.225081326875,0.0,6.070153129609653,1843.2550656461865,112,1
SmFeO3,-2.803803629500001,0.0,7.188793032592718,234.8735552913772,20,1
SmTlS2,-1.714360570833327,0.0,6.344335360530352,109.63409704551256,4,1
SmVO3,-3.249731109500001,0.0,7.085078065698469,233.7147945600508,20,1
Sn15Os3O14,-1.4458759235937482,0.0,7.786770766417805,549.1928373816504,32,1
Sn2SI2,-0.7331438765,0.0,4.805949829052046,2169.6856478165105,60,1
SnGeS3,-0.684868667,0.0,3.590124056442368,531.9924307893194,20,1
Sr(BeN)2,-1.197968177,0.0,3.728923975082449,119.03913309012724,10,1
Sr(InSe2)2,-1.260986248065475,0.0,5.022230095694609,1674.6037053291068,56,1
Sr2VN3,-1.347565398125001,0.0,4.596775717531164,387.54053875295006,24,1
Sr3(GaN2)2,-0.7975283000000011,0.0,5.204563738406487,584.9324232791039,36,1
Sr3CrN4,-1.08460575703125,0.0,4.487999133116024,1097.7997567594086,64,1
SrMg2N2,-0.826653964,0.0,3.706633066793308,73.57960100624621,5,1
Ta2Tl4S11,-0.8923897741470591,0.0,5.58284433247195,911.4296404208436,34,1
TaCu3Se4,-0.5959828879479191,0.0,6.270214076156746,182.050806442569,8,1
Tb2Au5F21,-2.234468999583334,0.0,6.244432479767176,905.016214714142,56,1
TbH2Br,-1.298964439791661,0.0,6.210786165815244,128.78656670568728,8,1
TbTlS2,-1.7328392637499932,0.0,6.729313742464548,105.47562560811949,4,1
TcAgO4,-1.525970481111109,0.0,5.565161109707231,161.04572529180086,12,1
TeAuCl7,-0.515433388055557,0.0,3.512631755777046,541.5045893551833,18,1
Th2TeN2,-2.107963813499998,0.0,9.265666775492171,111.05716210779045,5,1
Tl2Hg3S4,-0.424953399351861,0.0,7.826202912871075,483.25254641718107,18,1
Tl2PSe3,-0.403107977318948,0.0,6.380868226488224,1408.6541260249703,48,1
Tl2SiSe3,-0.7155503406163201,0.0,6.218074202135287,359.84082405715776,12,1
Tl2TeI6,-0.641614162037035,0.0,5.64612062309539,763.3689813396013,18,1
Tl3AsS3,-0.528355104821433,0.0,6.61469377036566,1575.0451429332393,56,1
Tl3PSe4,-0.420518940215774,0.0,6.511393738489618,979.2417582397068,32,1
Tl3SbS3,-0.549451358928571,0.0,6.796676243705639,203.05250763868185,7,1
Tl3SbS4,-0.5444094793750031,0.0,6.173635234318776,464.3382012903697,16,1
Tl3VSe4,-0.6548193320312481,0.0,6.756729247858803,240.8287075886151,8,1
Tl6Si2O7,-1.901782148000005,0.0,7.154999041727398,647.2583023043533,30,1
Tl6TeO6,-1.10165522512821,0.0,8.439962000319486,285.2630476918912,13,1
TlAuF6,-1.5551137635937482,0.0,7.397440364428537,925.4473320408964,64,1
TlSbS2,-0.5820723845833351,0.0,5.8090211919228505,446.246649746778,16,1
TmCuS2,-1.591410292656252,0.0,6.181075342612141,318.73602178049754,16,1
U(PbO2)3,-2.394609075874998,0.0,8.73049304091193,1454.0788501639838,80,1
U11(PbO12)3,-3.395031799899999,0.0,7.635142812626984,1659.810489051885,100,1
UPbO4,-2.967640787499997,0.0,9.21775937895373,366.9397209625817,24,1
VAgO3,-1.754956429833332,0.0,5.51826198310841,248.9280851708048,20,1
VClO,-2.194772937500001,0.0,3.339568495480353,101.8269703775471,6,1
VSO5,-2.098150829285713,0.0,3.316980233623815,326.40975909201705,28,1
Y2Au5F21,-2.080512508214286,0.0,6.149505823474398,843.3575532824811,56,1
YCuS2,-1.591449781406249,0.0,4.346175291765535,330.9968870541386,16,1
YHSe,-1.659960229270832,0.0,5.605506637517642,50.026080380129024,3,1
YTlS2,-1.727480834583323,0.0,5.663740231745429,104.79090449793814,4,1
Zn(FeO2)2,-1.7450259114285722,0.0,5.335785441202922,150.06237695876197,14,1
Zn2IN,-0.411703046875,0.0,5.678422817594306,317.8466393321188,16,1
ZnGeN2,-0.359871936249999,0.0,6.052679765645053,182.23538225731187,16,1
ZnPbF6,-2.250629001874999,0.0,5.860639014004085,109.53813008658078,8,1
ZnPdF6,-1.9802847675,0.0,4.9356027463992,96.16136791413771,8,1
Zr(PS3)2,-0.994318786031744,0.0,2.6087102563043443,439.9249852520908,18,1
Zr(TlS)4,-1.003792183037041,0.0,6.96742906649862,1235.7553675114164,45,1
ZrN6O17,-1.100627184791666,0.0,2.272101423217829,2614.963336069049,192,1
ZrP2S7,-0.96832660617857,0.0,2.489212742148805,1007.6496637969992,40,1
Ag2Mo2O7,-1.507470650757574,0.0,5.92560400502563,291.2230911313625,22,1
Ag2SeO3,-0.5705825800520821,0.0,6.551404869979988,347.44167549186955,24,1
AgNO3,-0.6806635453333341,0.0,4.509524594558627,125.10450403344892,10,1
AgPO3,-1.958048157761911,0.0,4.7408418269331225,523.544804128728,40,1
Al2CdSe4,-1.075488398482142,0.0,4.394395089806269,182.21741497767087,7,1
Al2HgS4,-1.106310683214292,0.0,3.9910997012314633,159.27341271374962,7,1
AlAgS2,-0.904003048906249,0.0,3.900206524762422,169.43391449112187,8,1
AlCuO2,-2.417624361249986,0.0,5.146334199359751,79.06978600731826,8,1
AlTeI7,-0.680516245185186,0.0,3.960312239223144,874.5762406291072,18,1
As(S8I)3,-0.495071492232142,0.0,2.434810668507847,835.5820863702693,28,1
As2Pb8O13,-1.634658171956522,0.0,8.053581417380528,831.1107926930558,46,1
AsAuO4,-1.16497064791667,0.0,6.067715375316714,183.8423218097537,12,1
AsPO5,-2.064414745306121,0.0,3.920891505689514,314.9095340543126,28,1
AsXeF11,-1.5436233136538462,0.0,3.234766152062708,852.5511457407259,52,1
AuBrF6,-1.29653018625,0.0,5.149145958463115,252.0961517702648,16,1
AuSCl7,-0.285957688645833,0.0,3.111285052358738,1018.7604095042784,36,1
Ba(GaSe2)2,-1.36306374919643,0.0,4.745645848121506,414.71996409700495,14,1
Ba2Bi2O5,-2.288425597777783,0.0,7.522216207949441,341.11013077776954,18,1
Ba2CdS3,-1.84960027375,0.0,4.649905842641991,690.3125667328919,24,1
Ba2CrO4,-2.731894101428558,0.0,5.411010865068971,479.5301900538086,28,1
Ba2FeO4,-2.392583402142856,0.0,5.489534289608774,477.32793448863526,28,1
Ba2GaS4,-1.7984255564285712,0.0,4.016998936170856,1563.02197793212,56,1
Ba2H6Os,-0.517956494166666,0.0,5.902451266030814,132.4873939101363,9,1
Ba2H6Ru,-0.6514673119444451,0.0,4.829775326555091,131.25801509945663,9,1
Ba2In2S5,-1.582398072175922,0.0,4.323902580304948,2041.8946102537304,72,1
Ba2NbN3,-1.157705022500001,0.0,5.504935378398147,494.1924590981745,24,1
Ba2SnS4,-1.703901759999997,0.0,4.172248654104369,830.417457717026,28,1
Ba2TaN3,-1.252087564555554,0.0,6.694245025803071,493.7499210165016,24,1
Ba2TiS4,-2.099204554761902,0.0,3.797085282189267,788.5411101953788,28,1
Ba2ZnS3,-1.9122406191666648,0.0,4.433545301995248,653.5838953000139,24,1
Ba3GeS5,-1.861999188055556,0.0,4.201872295518717,1019.5055475527674,36,1
Ba3MoN4,-1.021857161875001,0.0,5.362230606701805,1397.1161214181627,64,1
Ba3Sb2S7,-1.516091671041666,0.0,4.009674196276463,1457.6758543085589,48,1
Ba3WN4,-1.08450597265625,0.0,6.139197111138082,1410.5020155335656,64,1
Ba4PtO6,-2.467705925000003,0.0,7.117652000972757,392.1230678675347,22,1
Ba9(AuO6)2,-2.463638764021739,0.0,6.632941395922018,1824.399984980432,92,1
BaTeS3,-1.189533620333334,0.0,4.097770834982159,585.3496576133798,20,1
Bi(W2Cl5)3,-1.190204796704546,0.0,5.217997751864626,2347.0516078352944,88,1
Bi2WO6,-1.956552777222222,0.0,9.341150935963606,496.178476981033,36,1
BiSBr,-0.8865928066666711,0.0,6.212864259187372,343.1261298289098,12,1
BiSCl,-0.7342089301041691,0.0,5.648961777257308,325.1120564496465,12,1
BiSeCl,-0.734089398854166,0.0,6.318639642273092,339.9512584879206,12,1
Ca(BeN)2,-1.248534829000001,0.0,2.705681996929731,105.70243697106558,10,1
Ca(GaSe2)2,-1.172936590357143,0.0,4.610280383779697,1427.3687597505543,56,1
Ca3(GaN2)2,-0.945776336666666,0.0,4.240150638941235,247.27587278464063,18,1
Ca3AsCl3,-2.252943995714286,0.0,2.625158713508255,190.72247703498627,7,1
Ca3PCl3,-2.253346153639455,0.0,2.322322966270006,184.16890190153572,7,1
Ca4PdO6,-2.675235593636361,0.0,4.303524365179995,279.9215841038322,22,1
CaMg2N2,-0.9967938875,0.0,2.952859396136397,65.62697637431359,5,1
CaMn2O4,-2.447901434051724,0.0,4.647062841667492,305.8061848654581,28,1
CaTe3O8,-1.896779987916666,0.0,5.695976479608087,321.1903955775795,24,1
Cd(AsO3)2,-1.696672477222217,0.0,5.958314167508589,99.84185127009457,9,1
Cd(AuF6)2,-1.2680480613333311,0.0,5.653689666329407,431.3555864780913,30,1
Cd(FeO2)2,-1.6170501857142852,0.0,5.740751105296045,166.66773094950128,14,1
Cd(W3Br7)2,-0.903951352738094,0.0,6.017342440620225,2576.4701925290647,84,1
Cd3PCl3,-0.8829669564965981,0.0,4.288816557871359,367.4836528158333,14,1
Cd4OF6,-2.283292852727279,0.0,6.268525292357282,307.09123955443454,22,1
Cd7(P2Cl3)2,-0.7765273248179261,0.0,4.31488515692178,1729.4542476038637,68,1
Co(AsO3)2,-1.620584872222222,0.0,5.702735875585171,88.7446207531823,9,1
Co(IO3)2,-0.969356553333333,0.0,5.215220181999961,520.5734612969454,36,1
Co2P2O7,-2.250671190616882,0.0,4.141132898834099,234.02360752382376,22,1
Co3(AsO4)2,-1.552145827307693,0.0,5.2300984309539285,577.3842654927694,52,1
CoPtF6,-1.9411580149999992,0.0,6.242125330234783,97.89790942284334,8,1
Cr2CdO4,-2.141551745,0.0,5.790301382345762,160.82633768443435,14,1
CrHgO4,-1.299659134583334,0.0,6.162611441788328,341.2187230459051,24,1
CrPb2O5,-1.696236294374999,0.0,6.995302325073303,259.4046822018297,16,1
CrPbO4,-1.724381490833334,0.0,6.105820643767765,351.5830524611216,24,1
Cs2CeCl6,-2.276860933888886,0.0,3.434892117871162,299.0731574270161,9,1
Cs2HgF4,-2.439617690258624,0.0,5.742182103010433,156.85104863736953,7,1
Cs2HgI4,-1.261049519544335,0.0,4.550621468253392,710.8463111623757,14,1
Cs2HgO2,-1.285047978362071,0.0,5.781781763415479,143.1413728166855,5,1
Cs2PbO2,-1.481390851862066,0.0,5.802036697909616,578.1337732483663,20,1
Cs2PdCl4,-1.572084017142858,0.0,3.239031241324765,263.53198227235606,7,1
Cs2SiSe4,-1.143965374097908,0.0,3.951394550283617,512.4728021733085,14,1
Cs2TcF6,-2.857333918888888,0.0,4.726368685697866,167.86836061171886,9,1
Cs2TlCl5,-1.766960899705461,0.0,4.023560299652399,1068.8357791307494,32,1
Cs2UO4,-3.018815749901482,0.0,6.538392007104804,144.21224791468762,7,1
Cs2ZnO2,-1.526711924612068,0.0,5.042636176229599,956.8627619384324,40,1
Cs3AuO2,-1.210118107466476,0.0,5.656862904085029,2211.0276517450125,72,1
Cs3BiSe3,-1.132060919955356,0.0,4.539971048447071,1235.6490229706226,28,1
Cs3MnI5,-1.421442310766285,0.0,4.09892580035923,881.6749040662489,18,1
Cs3PSe4,-1.08021588365327,0.0,4.039959408887197,1225.7369547272226,32,1
Cs3Sb2Br9,-1.542848295997538,0.0,4.180171248994283,540.7941077469031,14,1
Cs3Sb2I9,-1.149382419568967,0.0,4.45930423294189,1328.918986147041,28,1
Cs4FeO4,-1.498143178735633,0.0,5.030557408294739,860.1687737708805,36,1
Cs4PbO4,-1.5020255598467411,0.0,5.481772994643944,972.7604488890792,36,1
Cs5Ga3Se7,-1.222269944895833,0.0,4.2742007766289465,1108.3334863840057,30,1
Cs8In2O7,-1.5438277979749802,0.0,5.159277836493445,904.3321893402976,34,1
CsAuCl4,-1.077038575,0.0,4.012796408477659,390.3760191474869,12,1
CsAuS,-0.906041727604166,0.0,5.871994510706067,204.7040615441595,6,1
CsFeO2,-1.731291164913793,0.0,4.60843598161213,159.0833671836937,8,1
CsGaSe3,-0.9375506284375,0.0,4.36484250813304,668.8176749754033,20,1
CsGdS2,-2.082173956406247,0.0,4.922952551236916,119.50243832030652,4,1
CsH5N2,-0.39676863828125,0.0,2.90681953863786,379.21949430056617,32,1
CsHg2Br5,-1.157373246206897,0.0,5.287918993472978,586.3510116491043,16,1
CsHgCl3,-1.553024571764372,0.0,4.4725877396285565,1469.7441149643837,45,1
CsLu7S11,-2.327747773227465,0.0,5.857103267013715,1939.6403816035768,76,1
CsMn4Cl9,-1.698181232173644,0.0,3.148784738587263,708.490221632982,28,1
CsNaSe,-1.313769136354165,0.0,3.856099213406121,202.26983185938096,6,1
CsNaTe,-1.229981633333333,0.0,3.867193712429682,243.46072370294152,6,1
CsPS3,-0.833033696282736,0.0,2.7388807315107133,315.3575746673914,10,1
CsSbS6,-0.443575371484374,0.0,3.04687286618815,974.5769848877252,32,1
CsTlBr4,-1.340932351331418,0.0,4.61160890767959,946.147884959302,24,1
CsV3O8,-2.375250615387931,0.0,3.885845929633331,353.5944502204158,24,1
CuMo3Cl7,-0.990046611249999,0.0,3.693397261122107,2156.398654110011,88,1
CuW3Br7,-0.799489815113635,0.0,5.9690618994599856,2613.646364440705,88,1
Dy3GaS6,-2.001799835687498,0.0,5.474547205420483,454.7450682674749,20,1
Dy4Te3N2,-1.848569065833332,0.0,7.532013699463911,935.4853367821931,36,1
Er2MoO6,-3.199730765555552,0.0,7.865620086709966,444.5666525188723,36,1
Fe(IO3)3,-0.978675665384626,0.0,5.005665172475196,385.17596368137714,26,1
Fe3(P2O7)2,-2.407392887670061,0.0,3.079906673987702,1111.5632684638565,84,1
FeClO,-1.492954021666667,0.0,3.455486604643026,103.12384033276442,6,1
Ga2BiSe4,-0.639013228035716,0.0,5.674642782026927,777.5222865646157,28,1
Ga2PbSe4,-0.712719433392854,0.0,5.89445331047664,1493.0427995692946,56,1
Ga2Sn2S5,-0.6698857326736101,0.0,4.094752066420875,871.3852533744441,36,1
Ga2TeS2,-0.686490629125,0.0,4.227415217570599,260.17349023801563,10,1
Ga3Bi5Cl12,-1.229581060875,0.0,4.281186196814461,1302.8571325411242,40,1
GaCuCl4,-1.025192511666667,0.0,3.072597002824603,297.32681933848096,12,1
Gd2Br3N,-2.195261450833333,0.0,5.798640520789002,650.8762502796291,24,1
Gd2SO2,-3.519234681499997,0.0,7.326043273032852,85.80620611599412,5,1
Gd3NCl6,-2.426606997374997,0.0,4.773360880079927,485.9655724845568,20,1
Gd4Au2O9,-2.803804601666671,0.0,9.36367798524881,827.7640900939973,60,1
Ge(PbS2)2,-0.7537919746428551,0.0,5.509326604610662,741.818201029441,28,1
Hg2MoO4,-1.357248065000004,0.0,8.081190509735118,230.5991164629462,14,1
Hg2P2S7,-0.490929933344155,0.0,4.334298162827825,263.4238808039259,11,1
Hg2SO4,-1.345323850357145,0.0,6.992184940501769,236.17532142063288,14,1
Hg2TeBr3,-0.7323322640277781,0.0,6.533499541817481,781.2725662269381,24,1
Hg2WO4,-1.448770275000004,0.0,9.374806762425225,229.9181427462662,14,1
Hg3(SCl)2,-0.703719284642854,0.0,6.559111578765871,373.06733779805165,14,1
Hg3(SF)2,-1.022654033928574,0.0,8.50835484869105,274.75303197115613,14,1
Hg3(TeCl)2,-0.484096189642859,0.0,7.222273620391994,426.6729365141153,14,1
Hg3Se3O10,-1.017421652158204,0.0,6.884979037070284,481.7116702017816,32,1
Hg3TeBr4,-0.739167987864585,0.0,6.028266066013526,2311.6195791515465,64,1
Ho3GaS6,-2.021794897249994,0.0,5.586780733151461,449.9437709398892,20,1
In2PO5,-2.281866629122024,0.0,5.63863249195226,200.6127675305557,16,1
In3SnI5,-0.685462034999999,0.0,5.155162495896649,1414.3112412067824,36,1
InBrO,-1.664869542222221,0.0,5.282551075898691,132.47808183629036,6,1
IrS3Cl11,-0.339502863229165,0.0,2.750889597216154,1638.0176088871094,60,1
K14In4O13,-1.6504666592957,0.0,3.152999158871172,1279.3900248249706,62,1
K2Cd2Te3,-0.904475860523808,0.0,4.343211511741299,3146.506426838055,84,1
K2Cd3S4,-1.009371341805555,0.0,3.782273258427136,954.7885720764292,36,1
K2CuBr3,-1.521074013666666,0.0,3.5222485168018363,719.33625627236,24,1
K2Ge2Se5,-0.95292482846875,0.0,3.445441224556699,1191.9198515966164,36,1
K2HgO2,-1.338735045400001,0.0,4.832652372770474,106.7884172544058,5,1
K2PSe3,-1.048984686862347,0.0,3.023356670015753,1520.5090442976496,48,1
K2PbO2,-1.536198562399998,0.0,4.685353322575296,449.9532265536319,20,1
K2PdF4,-2.413465222071428,0.0,3.6268939528489152,119.31791917142012,7,1
K2PdF6,-2.381861047166666,0.0,3.840287492386653,129.11757828693635,9,1
K2PtCl4,-1.507347296785714,0.0,3.378281991785835,204.03195477243145,7,1
K2PtCl6,-1.37339736361111,0.0,3.449255387622394,233.9692400014466,9,1
K2Sb4O11,-1.9721775643823527,0.0,4.65972963806291,528.2887497514081,34,1
K2TiCl6,-2.179674765314814,0.0,2.384241116834958,235.9493248703152,9,1
K2UO4,-3.059945037785713,0.0,5.090494292722964,124.03025951364324,7,1
K2V3O8,-2.445476564961539,0.0,2.879551703362053,414.064863638414,26,1
K2ZnO2,-1.5774439758999992,0.0,3.4763287067969992,167.76202198412008,10,1
K2ZnTe2,-1.035780234566666,0.0,3.7108482041768953,356.9169323786678,10,1
K2ZrS4,-1.555417740107142,0.0,2.657364616409933,1488.1217658018943,56,1
K3AuSe2,-1.129119164406249,0.0,3.73750566854895,419.57168514662686,12,1
K3BiSe3,-1.145052701611606,0.0,3.945392464256935,948.084515986386,28,1
K3GeSe3,-1.187501841254464,0.0,3.195711695145406,443.5586706608239,14,1
K3IrCl6,-1.584397159124999,0.0,3.254816776176255,1065.7228474966562,40,1
K3NbSe4,-1.347845455453125,0.0,3.293921089089185,1060.7565542206808,32,1
K3SbO4,-1.8774047527187496,0.0,3.878820872837897,259.4760273694275,16,1
K3V3O8,-2.428991238339287,0.0,3.25458775777374,406.2479770009577,28,1
K4GeSe4,-1.213493228847221,0.0,3.064977074736457,2361.605226743571,72,1
K4I2O9,-1.4201798019333332,0.0,3.60795369017063,510.1314575403216,30,1
K4SnSe4,-1.2291721242638871,0.0,3.085301753198777,1272.20524698985,36,1
K5GaSe4,-1.270132140687499,0.0,2.909258821677062,2653.2220231062893,80,1
K6Sn2Se7,-1.186122996410416,0.0,3.185449884148001,4273.440619052339,120,1
K9InSe7,-1.232797414754288,0.0,2.8908144737733963,2342.303505239119,68,1
KAuF4,-2.069855809541666,0.0,5.074129225310587,204.24600047944853,12,1
KAuSe,-0.8961049631979161,0.0,5.798940232275909,180.4161039679286,6,1
KBiO2,-1.7221669830625,0.0,6.123883749157043,151.89041774010815,8,1
KCr3O8,-1.942798178520831,0.0,3.037613962382392,353.23115922648725,24,1
KCuS,-0.921985167416667,0.0,2.544808244700729,351.6022171810362,12,1
KGdS2,-2.130047177343748,0.0,4.07431514375186,106.16125112827,4,1
KH2N,-0.430954664999999,0.0,1.747885960114227,104.73266187158907,8,1
KInS2,-1.182904420666666,0.0,3.178619715215987,911.274532764875,32,1
KInSe2,-1.13291374277604,0.0,4.012864701954274,1032.312618527746,32,1
KMnO2,-1.9460329710869264,0.0,3.538287961339087,709.7882964547293,48,1
KNaSe,-1.240609514491021,0.0,2.798871468464669,334.72895336122485,12,1
KNaTe,-1.213264275416667,0.0,3.085918721905412,408.2861253233253,12,1
KPSe6,-0.681722183556918,0.0,3.825810071235391,944.170638694595,32,1
KSbO2,-1.8814564380624992,0.0,4.282305780301104,149.56743644713066,8,1
KSmSe2,-1.981793024234375,0.0,4.76208126064221,121.13091030313562,4,1
KTaO3,-3.071587857916669,0.0,6.981426041917768,63.7546200303669,5,1
KTlBr4,-1.3090541380138911,0.0,4.222586890088284,885.7561371239426,24,1
KV3O8,-2.361849654770832,0.0,3.33445478265481,318.6346024974923,24,1
KVF3,-3.03907132245,0.0,3.467540209722954,70.41227003340603,5,1
KVF4,-3.224534616000007,0.0,3.091363002412347,713.4845518955307,48,1
La10S14O,-2.609798111700001,0.0,5.085495543118654,2421.4590613806618,100,1
La2GaN3,-1.306130553541666,0.0,6.926895285928178,373.5409156745645,24,1
La2GeS5,-1.834056909687506,0.0,4.426670809350311,766.4119959928258,32,1
La2TeO2,-3.386965779333334,0.0,6.4930585363537645,111.8634549980862,5,1
La3ReO8,-3.299915082291667,0.0,7.050490534122556,344.29346455707804,24,1
La4Au2O9,-2.8411514525,0.0,7.81278292381069,929.6978450125982,60,1
La5(SiN3)3,-1.6316990183088231,0.0,6.152862172501688,976.8000765397012,68,1
La5C2Br9,-2.0003162078125,0.0,5.006351216586854,1907.4424382535824,64,1
La6UO12,-3.939659098421054,0.0,6.647866844247905,315.59230277800435,19,1
La8Sb2S15,-2.112946303799999,0.0,4.754928966575054,2564.341926855344,100,1
LaFeO3,-2.852925804000007,0.0,6.982962229917882,115.45061726760385,10,1
Li2PdF6,-2.285658211481482,0.0,4.11003243090467,189.31807552875625,18,1
Li2UO4,-3.1431914013095232,0.0,6.489402353917839,323.34467411144175,28,1
Li3AuO3,-1.671150384642856,0.0,6.02080605219084,293.2172005031508,28,1
Li3AuS2,-1.206511225833334,0.0,4.601557216007569,203.4695803998732,12,1
Li4HN,-0.470201509097221,0.0,1.246966604069204,113.93344890586192,12,1
Li5Br2N,-1.160461586458333,0.0,2.544367011117343,136.08693497942187,8,1
Li6CoO4,-1.938767046590909,0.0,2.830290317086024,386.2306222136056,44,1
LiAuF4,-2.019117527222222,0.0,5.531823453075376,336.08219865224663,24,1
LiAuF6,-1.763980877916666,0.0,5.531000382967913,95.44060604754222,8,1
LiCoF4,-2.526201368055556,0.0,3.505376008701767,134.40899724309304,12,1
LiDyS2,-2.094347057499999,0.0,4.79951507296825,80.81103287065233,4,1
LiErS2,-2.105407362083332,0.0,5.009650251732975,78.99878351904408,4,1
LiGaSe2,-1.063571209322917,0.0,4.165028140620471,374.1015745850539,16,1
LiHoS2,-2.09820196833333,0.0,4.898961991976115,79.99437682330124,4,1
LiInO2,-2.061352058749999,0.0,5.861211148870394,87.12220979913899,8,1
LiMnF4,-2.934033461877396,0.0,3.557508650992426,128.70969937290567,12,1
LiYS2,-2.088289402083332,0.0,3.275801840262089,81.09398007889097,4,1
Lu2MgS4,-2.177599468333334,0.0,5.111290095196812,326.5004352664525,14,1
Lu6UO12,-4.065957644210526,0.0,9.929673270711008,247.47089004268875,19,1
LuAu2F9,-2.385973198819444,0.0,6.63858443888876,2220.851565997444,144,1
Mg(AuF4)2,-2.026663795909089,0.0,6.239944951229924,303.49033538744743,22,1
